product_id,product_type,product_name,product_gender_target,product_category,product_season,product_condition,product_like_count,sold,reserved,available,in_stock,should_be_gone,brand_id,brand_name,brand_url,product_material,product_color,price_usd,seller_price,seller_earning,seller_badge,has_cross_border_fees,buyers_fees,warehouse_name,seller_id,seller_username,seller_country,seller_products_sold,seller_num_products_listed,seller_community_rank,seller_num_followers,seller_pass_rate,price_range,conversion_rate,shipping_days
29831580,Sunglasses,Sunglasses Prada White in Plastic ,Men,men accessories,All seasons,Never worn,20,0,0,1,0,0,60,prada,http://vestiairecollective.com/prada/,Plastic,white,155.1,141.0,137.0,Common,1,14.1,Brooklyn,17807257,eli17807257,united states,72,1443,0,3151,51.0,low,0.04989605,3
30870020,Wool beanie,Wool beanie Samsoe & Samsoe Brown size M International in Wool ,Women,women accessories,Autumn / Winter,Very good condition,6,0,0,1,0,0,4910,samsoe & samsoe,http://vestiairecollective.com/samsoe-samsoe/,Wool,brown,63.9,53.25,39.41,Expert,1,10.65,Tourcoing,9813757,stefanie883,spain,37,78,59640,57,89.0,very_low,0.474358974,1
39533143,Sweatshirt,Sweatshirt Etro Multicolour size L International in Cotton ,Men,men clothing,All seasons,Very good condition,22,0,0,1,0,0,292,etro,http://vestiairecollective.com/etro/,Cotton,multicolour,152.08,126.74,110.76,Common,1,25.35,Tourcoing,9071862,viteenvogue,germany,38529,24924,2,29502,85.0,low,1.545859413,3
22576633,Wool tie,Wool tie Vanities Grey in Wool ,Men,men accessories,Autumn / Winter,Never worn,0,0,0,1,0,0,5111,vanities,http://vestiairecollective.com/vanities/,Wool,grey,76.0,76.0,61.0,Common,1,0.0,Brooklyn,15737268,bonafidefashions15737268,united states,473,3006,0,242,89.0,very_low,0.157351963,1
38446163,Silk handkerchief,Silk handkerchief Herm̬s Multicolour in Silk ,Women,women accessories,All seasons,"Never worn, with tag",5,0,0,1,0,0,14,herm̬s,http://vestiairecollective.com/hermes/,Silk,multicolour,805.14,670.95,583.73,Common,1,134.19,Tourcoing,23147469,charlene23147469,france,0,1,0,5,0.0,medium,0.0,1
42717433,Wool vest,Wool vest Missoni Green size XL International in Wool ,Men,men clothing,Autumn / Winter,Very good condition,1,0,0,1,0,0,483,missoni,http://vestiairecollective.com/missoni/,Wool,green,127.8,106.5,90.53,Common,1,21.3,Tourcoing,15685365,512archive,italy,1288,1198,39222,2857,84.0,low,1.075125209,1
43231494,Mules,Mules Dolce & Gabbana Pink size 37 EU in Rubber ,Women,women shoes,All seasons,"Never worn, with tag",15,0,0,1,0,0,47,dolce & gabbana,http://vestiairecollective.com/dolce-gabbana/,Rubber,pink,306.72,255.6,222.37,Expert,1,51.12,Tourcoing,12736801,balena,italy,154,27,0,164,96.0,low,5.703703704,1
42463327,Leather mid-length dress,Leather mid,Women,women clothing,All seasons,Never worn,3,0,0,1,0,0,448,balmain,http://vestiairecollective.com/balmain/,Leather,red,466.47,388.73,338.19,Trusted,1,77.75,Tourcoing,21807197,cinzano21807197,italy,5,5,0,12,100.0,low,1.0,1
42257198,Leather heels,Leather heels Badgley Mischka Black size 8 US in Leather ,Women,women shoes,All seasons,Never worn,0,0,0,1,0,0,2847,badgley mischka,http://vestiairecollective.com/badgley-mischka/,Leather,black,121.0,110.0,106.7,Common,1,11.0,Brooklyn,25251617,ASHLEYNICOLE,united states,1,7,0,5,0.0,low,0.142857143,1
42516923,Cashmere knitwear,Cashmere knitwear Eric Bompard Pink size 36 FR in Cashmere ,Women,women clothing,Autumn / Winter,Very good condition,0,0,0,1,0,0,595,eric bompard,http://vestiairecollective.com/eric-bompard/,Cashmere,pink,159.75,133.13,115.82,Trusted,1,26.63,Tourcoing,21906262,nathalie21906262,france,5,11,0,6,100.0,low,0.454545455,1
38720712,Leather vest,Leather vest Blauer Black size M International in Leather ,Men,men clothing,All seasons,Very good condition,5,0,0,1,0,0,5645,blauer,http://vestiairecollective.com/blauer/,Leather,black,379.57,316.31,275.19,Common,1,63.26,Tourcoing,18526421,peppesell2,italy,5,7,0,8,100.0,low,0.714285714,1
39786677,Cashmere scarf,Cashmere scarf Loro Piana Beige in Cashmere ,Women,women accessories,Autumn / Winter,Never worn,11,0,0,1,0,0,1967,loro piana,http://vestiairecollective.com/loro-piana/,Cashmere,beige,493.84,411.53,399.19,Expert,1,82.31,Crawley,315395,NinaCoco,united kingdom,168,58,8636,614,94.0,low,2.896551724,1
42903933,Jumper,Jumper Max Mara Weekend Blue size M International in Cotton ,Women,women clothing,All seasons,Very good condition,0,0,0,1,0,0,9377,max mara weekend,http://vestiairecollective.com/max-mara-weekend/,Cotton,blue,57.51,47.93,31.95,Common,1,9.59,Tourcoing,7002583,alexandra7002583,austria,19,9,165870,15,89.0,very_low,2.111111111,1
41682556,Leather mules & clogs,Leather mules & clogs Loewe Beige size 37 EU in Leather ,Women,women shoes,All seasons,Never worn,21,0,0,1,0,0,433,loewe,http://vestiairecollective.com/loewe/,Leather,beige,798.75,665.63,579.09,Common,1,133.13,Tourcoing,24091440,carmen24091440,spain,110,592,0,324,63.0,medium,0.185810811,3
41876202,Cashmere trousers,Cashmere trousers Loro Piana Grey size 52 IT in Cashmere ,Men,men clothing,Autumn / Winter,Good condition,2,0,0,1,0,0,1967,loro piana,http://vestiairecollective.com/loro-piana/,Cashmere,grey,330.0,300.0,291.0,Trusted,1,30.0,Brooklyn,22695433,melanie22695433,united states,47,40,0,56,87.0,low,1.175,1
42676737,Velvet cowboy boots,Velvet cowboy boots Gucci Black size 38 EU in Velvet ,Women,women shoes,All seasons,Very good condition,3,0,0,1,0,0,2,gucci,http://vestiairecollective.com/gucci/,Velvet,black,319.5,266.25,231.64,Common,1,53.25,Tourcoing,25765282,federica25765282,italy,0,6,0,5,0.0,low,0.0,1
42528393,Leather low trainers,Leather low trainers Axel Arigato Black size 41 EU in Leather ,Men,men shoes,All seasons,Very good condition,0,0,0,1,0,0,8202,axel arigato,http://vestiairecollective.com/axel-arigato/,Leather,black,73.33,61.11,44.89,Common,1,12.22,Crawley,9968462,divij9968462,united kingdom,4,2,528902,24,75.0,very_low,2.0,1
42460279,Cloth straight pants,Cloth straight pants Dion Lee Black size 10 UK in Cloth ,Women,women clothing,All seasons,"Never worn, with tag",2,0,0,1,0,0,5195,dion lee,http://vestiairecollective.com/dion-lee/,Cloth,black,429.49,357.91,347.17,Common,1,71.58,Crawley,16019759,miah2070,united kingdom,0,3,0,50,0.0,low,0.0,1
41913575,Leather heels,Leather heels Celine Gold size 37 EU in Leather ,Women,women shoes,All seasons,Very good condition,7,0,0,1,0,0,6,celine,http://vestiairecollective.com/celine/,Leather,gold,164.61,137.18,133.06,Trusted,1,27.44,Crawley,22583007,nika22583007,united kingdom,13,8,0,9,100.0,low,1.625,3
43211050,Jumper,Jumper Lauren Ralph Lauren Orange size L International in Cotton ,Women,women clothing,All seasons,Very good condition,2,0,0,1,0,0,5600,lauren ralph lauren,http://vestiairecollective.com/lauren-ralph-lauren/,Cotton,orange,49.22,41.02,22.37,Expert,1,8.2,Tourcoing,20903171,agnieszka20903171,poland,10,52,0,19,100.0,very_low,0.192307692,1
39575276,Silk stole,Silk stole Emanuel Ungaro Orange in Silk ,Women,women accessories,All seasons,Very good condition,3,0,0,1,0,0,278,emanuel ungaro,http://vestiairecollective.com/emanuel-ungaro/,Silk,orange,42.17,35.15,21.3,Expert,1,7.03,Tourcoing,24182683,nolwenn24182683,france,11,15,0,20,100.0,very_low,0.733333333,1
21131106,Silk handkerchief,Silk handkerchief Gucci Multicolour in Silk ,Women,women accessories,All seasons,Good condition,21,0,0,1,1,0,2,gucci,http://vestiairecollective.com/gucci/,Silk,multicolour,204.48,170.4,148.25,Common,1,34.08,Tourcoing,3457788,rebecca3457788,italy,7,1,124910,14,71.0,low,7.0,1
37038580,Leather high trainers,Leather high trainers Christian Louboutin White size 43 EU in Leather ,Men,men shoes,All seasons,Very good condition,6,0,0,1,0,0,236,christian louboutin,http://vestiairecollective.com/christian-louboutin/,Leather,white,775.18,645.98,626.6,Common,1,129.2,Crawley,23059145,DEEBAD,united kingdom,0,1,0,6,0.0,medium,0.0,1
14613253,Leather belt,Leather belt Dolce & Gabbana Burgundy size 70 cm in Leather ,Women,women accessories,All seasons,Good condition,5,0,0,1,0,0,47,dolce & gabbana,http://vestiairecollective.com/dolce-gabbana/,Leather,burgundy,146.97,122.48,106.5,Common,1,24.5,Tourcoing,1668069,afamilyaffairsecondhand,italy,1285,718,0,4127,86.0,low,1.789693593,1
42639079,Silk blouse,Silk blouse Pinko Multicolour size 36 FR in Silk ,Women,women clothing,All seasons,Never worn,2,0,0,1,0,0,253,pinko,http://vestiairecollective.com/pinko/,Silk,multicolour,89.46,74.55,60.71,Common,1,14.91,Tourcoing,5267981,ybes5267981,italy,247,334,489623,134,91.0,very_low,0.739520958,1
42476371,Straight jeans,Straight jeans Emporio Armani Blue size 34 US in Cotton ,Men,men clothing,All seasons,Very good condition,2,1,0,1,0,0,175,emporio armani,http://vestiairecollective.com/emporio-armani/,Cotton - elasthane,blue,53.9,49.0,34.0,Expert,0,23.97,Tourcoing,17183661,oddsociety17183661,lithuania,258,94,0,118,95.0,very_low,2.744680851,1
39005215,Classic puffer,Classic puffer Moncler Black size L International in Polyamide ,Men,men clothing,Autumn / Winter,Very good condition,51,0,0,1,0,0,75,moncler,http://vestiairecollective.com/moncler/,Polyamide,black,1175.76,979.8,852.43,Common,1,195.96,Tourcoing,8270613,yasmine8270613,france,0,1,0,7,0.0,medium,0.0,1
32715518,Watch,Watch Hamilton Multicolour in Steel ,Men,men accessories,All seasons,Good condition,12,0,0,1,0,0,1202,hamilton,http://vestiairecollective.com/hamilton/,Steel,multicolour,899.8,818.0,793.46,Expert,1,81.8,Brooklyn,15532185,JD_Brands,united states,70,1129,0,104,95.0,medium,0.062001771,1
42971961,Bermuda,Bermuda Alo Beige size XXS International in Cotton ,Women,women clothing,Spring / Summer,Very good condition,3,0,0,1,0,0,10360,alo,http://vestiairecollective.com/alo/,Cotton,beige,49.17,40.97,28.21,Expert,1,8.19,Hong Kong,1008296,pigggybank,hong kong,89,151,0,83,95.0,very_low,0.589403974,3
42771949,Jacket,Jacket Barbour Brown size XXL International in Polyester ,Women,women clothing,All seasons,Very good condition,5,0,0,1,0,0,2681,barbour,http://vestiairecollective.com/barbour/,Polyester,brown,75.4,62.84,46.86,Common,1,12.57,Tourcoing,17463052,New_Luxury,poland,552,2712,0,336,74.0,very_low,0.203539823,6
42423506,Fall Winter 2020 sweatshirt,Fall winter 2020 sweatshirt Zadig & Voltaire Black size S International in Cotton ,Women,women clothing,All seasons,Very good condition,14,0,0,1,0,0,28,zadig & voltaire,http://vestiairecollective.com/zadig-voltaire/,Cotton,black,146.97,122.48,100.43,Trusted,1,24.5,Tourcoing,5120445,belen19,sweden,9,54,0,43,88.0,low,0.166666667,1
43126769,501 jeans,501 jeans Levi's Blue size 25 US in Denim ,Women,women clothing,All seasons,Very good condition,2,1,0,1,0,0,121,levi's,http://vestiairecollective.com/levis/,Denim - Jeans,blue,32.92,27.44,11.22,Common,0,23.97,Crawley,12632281,samantha13821,united kingdom,2,4,0,5,0.0,very_low,0.5,1
43181942,Shirt,Shirt Ralph Lauren White size XL International in Cotton ,Men,men clothing,All seasons,Very good condition,0,0,0,1,0,0,37,ralph lauren,http://vestiairecollective.com/ralph-lauren/,Cotton,white,53.7,44.75,26.1,Common,1,8.95,Tourcoing,24926671,anna24926671,poland,6,41,0,6,66.0,very_low,0.146341463,3
42247166,T-shirt,T,Women,women clothing,All seasons,Very good condition,0,0,0,1,0,0,66,givenchy,http://vestiairecollective.com/givenchy/,Cotton,black,242.43,202.03,177.78,Common,1,40.41,Crawley,412950,Balewink,united kingdom,3982,1765,60,7354,92.0,low,2.256090652,1
31079610,Leather flats,Leather flats MORESCHI Black size 42.5 EU in Leather ,Men,men shoes,All seasons,Never worn,10,0,0,1,0,0,6492,moreschi,http://vestiairecollective.com/moreschi/,Leather,black,274.77,228.98,199.21,Common,1,45.8,Tourcoing,17314877,MarcoFashion90,italy,240,966,0,134,88.0,low,0.248447205,1
40068273,Leather jacket,Leather jacket Gucci Brown size 48 FR in Leather ,Men,men clothing,All seasons,Very good condition,3,0,0,1,0,0,2,gucci,http://vestiairecollective.com/gucci/,Leather,brown,1864.6,1553.84,1274.14,Expert,1,310.77,Tourcoing,2358089,spacekid,portugal,24,14,0,44,75.0,medium,1.714285714,1
15057708,Jewellery,Jewellery Miansai Navy in Polyester ,Men,men accessories,All seasons,Never worn,0,0,0,1,0,0,5464,miansai,http://vestiairecollective.com/miansai/,Polyester,navy,75.05,62.54,47.23,Trusted,1,12.51,Hong Kong,6907405,zbzbz,hong kong,214,451,1347,274,88.0,very_low,0.474501109,1
24981322,Aviator sunglasses,Aviator sunglasses Fendi Silver in Metal ,Women,women accessories,All seasons,"Never worn, with tag",9,0,0,1,0,0,57,fendi,http://vestiairecollective.com/fendi/,Metal,silver,159.5,145.0,140.0,Expert,1,14.5,Brooklyn,17332347,natalie17332347,united states,83,144,0,221,97.0,low,0.576388889,1
42776179,Mini short,Mini short Derek Lam White size 2 US in Polyester ,Women,women clothing,All seasons,Very good condition,4,0,0,1,0,0,114,derek lam,http://vestiairecollective.com/derek-lam/,Polyester,white,116.3,96.92,80.94,Common,1,19.38,Tourcoing,3404357,personalsellerparis,france,13129,4804,6,16320,90.0,low,2.732930891,1
40965771,Shirt,Shirt Yves Saint Laurent White size XXL International in Cotton ,Men,men clothing,All seasons,Very good condition,2,0,0,1,0,0,58,yves saint laurent,http://vestiairecollective.com/yves-saint-laurent/,Cotton,white,50.71,42.26,23.62,Common,1,8.45,Tourcoing,24855044,pawel24855044,poland,1,10,0,5,0.0,very_low,0.1,3
41585710,Leather trainers,Leather trainers Onitsuka Tiger Black size 8.5 UK in Leather ,Women,women shoes,All seasons,Very good condition,3,0,0,1,0,0,5779,onitsuka tiger,http://vestiairecollective.com/onitsuka-tiger/,Leather,black,97.27,81.06,64.85,Expert,1,16.21,Crawley,1687655,mimi1687655,united kingdom,14,5,707006,27,100.0,very_low,2.8,1
42882910,Patent leather sandal,Patent leather sandal Birkenstock Pink size 37 EU in Patent leather ,Women,women shoes,Spring / Summer,Very good condition,4,0,0,1,0,0,1850,birkenstock,http://vestiairecollective.com/birkenstock/,Patent leather,pink,76.68,63.9,50.06,Trusted,1,12.78,Tourcoing,11105779,mahaut11105779,france,32,34,0,24,96.0,very_low,0.941176471,1
42675706,Wool jumper,Wool jumper Louis Vuitton Yellow size 38 FR in Wool ,Women,women clothing,Autumn / Winter,Very good condition,0,0,0,1,0,0,17,louis vuitton,http://vestiairecollective.com/louis-vuitton/,Wool,yellow,191.7,159.75,138.98,Common,1,31.95,Tourcoing,7764524,alicemd,france,12,5,170898,64,75.0,low,2.4,1
39746490,Knitwear & sweatshirt,Knitwear & sweatshirt Lacoste Grey size XXS International in Polyester ,Men,men clothing,All seasons,Very good condition,0,0,0,1,0,0,97,lacoste,http://vestiairecollective.com/lacoste/,Polyester,grey,153.36,127.8,111.19,Expert,1,25.56,Tourcoing,12348322,portbarcelona021123,spain,40,63,0,10,92.0,low,0.634920635,1
39302009,Parka,Parka Parajumpers Blue size XS International in Polyamide ,Men,men clothing,Autumn / Winter,Very good condition,2,0,0,1,0,0,493,parajumpers,http://vestiairecollective.com/parajumpers/,Polyamide,blue,369.34,307.79,252.38,Common,1,61.56,Tourcoing,17539971,serchou17539971,belgium,101,31,0,52,0.0,low,3.258064516,1
42991914,Gazelle trainers,Gazelle trainers Adidas Pink size 38 EU in Suede ,Women,women shoes,All seasons,"Never worn, with tag",10,0,0,1,0,0,2935,adidas,http://vestiairecollective.com/adidas/,Suede,pink,242.82,202.35,176.04,Trusted,1,40.47,Tourcoing,23457954,sweethoney,italy,9,14,0,11,100.0,low,0.642857143,3
39255659,Wool suit,Wool suit Giorgio Armani Black size XXL International in Wool ,Men,men clothing,Autumn / Winter,Never worn,2,0,0,1,0,0,5189,giorgio armani,http://vestiairecollective.com/giorgio-armani/,Wool,black,248.76,207.3,190.72,Trusted,1,41.46,Hong Kong,23224253,thatprelovedplace,australia,3,7,0,17,66.0,low,0.428571429,3
42203581,Silk mini skirt,Silk mini skirt Ahluwalia Green size 8 UK in Silk ,Women,women clothing,All seasons,"Never worn, with tag",1,0,0,1,0,0,10650,ahluwalia,http://vestiairecollective.com/ahluwalia/,Silk,green,273.49,227.91,186.89,Common,1,45.58,Tourcoing,24443712,lyubomir24443712,bulgaria,85,114,0,77,96.0,low,0.745614035,1
41296314,Leather lace ups,Leather lace ups Christian Louboutin Black size 8 UK in Leather ,Men,men shoes,All seasons,Very good condition,6,0,0,1,0,0,236,christian louboutin,http://vestiairecollective.com/christian-louboutin/,Leather,black,748.24,623.54,604.83,Common,1,124.71,Crawley,25147549,theonie25147549,united kingdom,1,3,0,12,0.0,medium,0.333333333,1
41804513,Leather lace ups,Leather lace ups Salvatore Ferragamo Black size 10.5 US in Leather ,Men,men shoes,All seasons,Good condition,1,0,0,1,0,0,186,salvatore ferragamo,http://vestiairecollective.com/salvatore-ferragamo/,Leather,black,134.19,111.83,95.85,Common,1,22.37,Tourcoing,15622481,tribute15622481,poland,5129,5861,244,5938,82.0,low,0.875106637,1
39901964,Leather wallet,Leather wallet Louis Vuitton Black in Leather ,Women,women accessories,All seasons,Never worn,1,0,0,1,0,0,17,louis vuitton,http://vestiairecollective.com/louis-vuitton/,Leather,black,932.0,932.0,829.48,Common,1,0.0,Hong Kong,9603504,elady9603504,japan,4843,13986,19,14459,78.0,medium,0.346274846,3
37399811,Sunglasses,Sunglasses Gucci Brown in Plastic ,Women,women accessories,All seasons,Never worn,6,0,0,1,0,0,2,gucci,http://vestiairecollective.com/gucci/,Plastic,brown,251.9,229.0,222.13,Expert,1,22.9,Brooklyn,11940892,museframes,united states,380,1528,20595,506,91.0,low,0.248691099,1
41990188,Leather high trainers,Leather high trainers Hogan Black size 41 EU in Leather ,Men,men shoes,All seasons,Very good condition,1,0,0,1,0,0,321,hogan,http://vestiairecollective.com/hogan/,Leather,black,185.31,154.43,134.35,Common,1,30.89,Tourcoing,7580286,ferrara7580286,italy,0,1,0,4,0.0,low,0.0,1
27542939,Zo̩ leather wallet,Zo̩ leather wallet Louis Vuitton Multicolour in Leather ,Women,women accessories,All seasons,Never worn,35,0,0,1,0,0,17,louis vuitton,http://vestiairecollective.com/louis-vuitton/,Leather,multicolour,547.8,498.0,483.0,Expert,1,49.8,Brooklyn,12759301,maggie12759301,united states,58,85,70194,76,100.0,medium,0.682352941,1
31596977,Silk handkerchief,Silk handkerchief Dior Multicolour in Silk ,Women,women accessories,Autumn / Winter,Good condition,2,0,0,1,0,0,10,dior,http://vestiairecollective.com/dior/,Silk,multicolour,100.96,84.14,68.16,Trusted,1,16.83,Tourcoing,2912583,IsadoraD,belgium,75,22,36686,157,96.0,low,3.409090909,1
42403072,Silk shirt,Silk shirt Valentino Garavani Red size 38 FR in Silk ,Women,women clothing,All seasons,Very good condition,0,0,0,1,0,0,88,valentino garavani,http://vestiairecollective.com/valentino-garavani/,Silk,red,345.06,287.55,250.17,Common,1,57.51,Tourcoing,23510713,daniela23510713,france,1,10,0,8,0.0,low,0.1,1
42366202,Blazer,Blazer Patrizia Pepe Blue size 40 IT in Cotton ,Women,women clothing,All seasons,Very good condition,0,0,0,1,0,0,70,patrizia pepe,http://vestiairecollective.com/patrizia-pepe/,Cotton,blue,63.9,53.25,39.41,Common,1,10.65,Tourcoing,25504794,camilla25504794,italy,1,13,0,7,0.0,very_low,0.076923077,3
41983728,Wool hat,Wool hat Borsalino Grey size S International in Wool ,Men,men accessories,All seasons,Never worn,2,0,0,1,0,0,685,borsalino,http://vestiairecollective.com/borsalino/,Wool,grey,94.28,78.57,74.82,Common,1,15.71,Crawley,25145130,ben25145130,united kingdom,1,10,0,10,0.0,very_low,0.1,1
42656536,Jewellery,Jewellery Louis Vuitton Silver in Metal ,Men,men accessories,All seasons,Very good condition,27,0,0,1,0,0,17,louis vuitton,http://vestiairecollective.com/louis-vuitton/,Metal,silver,251.77,209.81,182.53,Expert,1,41.96,Tourcoing,10925638,litony10925638,italy,23,28,0,23,95.0,low,0.821428571,1
43099691,Silk large pants,Silk large pants Gucci Brown size 42 IT in Silk ,Women,women clothing,All seasons,Never worn,2,0,0,1,0,0,2,gucci,http://vestiairecollective.com/gucci/,Silk,brown,434.52,362.1,296.92,Common,1,72.42,Tourcoing,2301047,camelia2301047,romania,0,17,601248,35,0.0,low,0.0,1
41047311,Jacket,Jacket Rag & Bone Navy size S International in Cotton ,Men,men clothing,All seasons,Very good condition,0,0,0,1,0,0,2698,rag & bone,http://vestiairecollective.com/rag-bone/,Cotton,navy,319.5,266.25,218.33,Expert,1,53.25,Tourcoing,12251952,maciej12251952,poland,41,44,253580,34,92.0,low,0.931818182,1
29061866,Leather purse,Leather purse Bric's Brown in Leather ,Women,women accessories,All seasons,Very good condition,2,0,0,1,0,0,7067,bric's,http://vestiairecollective.com/brics/,Leather,brown,63.9,53.25,39.41,Expert,1,10.65,Tourcoing,18066556,gaiagusmano,italy,31,108,0,46,96.0,very_low,0.287037037,3
37059222,Pasha watch,Pasha watch Cartier Silver in Steel ,Men,men accessories,All seasons,Very good condition,42,0,0,1,0,0,434,cartier,http://vestiairecollective.com/cartier/,Steel,silver,5353.54,4461.29,3881.32,Common,1,892.26,Tourcoing,9105508,jeremee9105508,austria,15,2,88030,32,93.0,high,7.5,1
42455185,Cashmere jumper,Cashmere jumper Chanel Black size 34 FR in Cashmere ,Women,women clothing,Autumn / Winter,Very good condition,8,0,0,1,0,0,50,chanel,http://vestiairecollective.com/chanel/,Cashmere,black,3578.4,2982.0,2594.34,Common,1,596.4,Tourcoing,13364481,_angelyyp,italy,363,1884,0,989,84.0,high,0.192675159,1
42948999,Cloth belt,Cloth belt Play Comme des Gar̤ons Black size 100 cm in Cloth ,Men,men accessories,All seasons,Never worn,4,0,0,1,0,0,9272,play comme des gar̤ons,http://vestiairecollective.com/play-comme-des-garcons/,Cloth,black,37.06,30.89,17.04,Common,1,6.18,Tourcoing,24606481,julie24606481,france,64,185,0,117,79.0,very_low,0.345945946,1
42323677,Silk blouse,Silk blouse Lanvin Beige size 40 FR in Silk ,Women,women clothing,All seasons,Very good condition,3,0,0,1,0,0,203,lanvin,http://vestiairecollective.com/lanvin/,Silk,beige,276.05,230.04,200.13,Trusted,1,46.01,Tourcoing,25594557,nataliia25594557,germany,7,97,0,22,100.0,low,0.072164948,1
40000737,Linen jacket,Linen jacket Paul Smith Blue size 38 UK ,Men,men clothing,Spring / Summer,Very good condition,4,0,0,1,0,0,63,paul smith,http://vestiairecollective.com/paul-smith/,Linen,blue,121.22,101.01,84.8,Common,1,20.2,Crawley,9919240,caitlin9919240,united kingdom,19,3,91578,25,89.0,low,6.333333333,1
41889482,Vest,Vest Carolina Herrera Blue size M International in Polyester ,Men,men clothing,All seasons,Never worn,2,0,0,1,0,0,312,carolina herrera,http://vestiairecollective.com/carolina-herrera/,Polyester,blue,497.14,414.29,339.71,Expert,1,82.86,Tourcoing,21184463,louis21184463,germany,21,31,0,60,90.0,low,0.677419355,3
39861813,Wool suit,Wool suit Bikkembergs Blue size 48 IT in Wool ,Men,men clothing,Autumn / Winter,Very good condition,2,0,0,1,0,0,1127,bikkembergs,http://vestiairecollective.com/bikkembergs/,Wool,blue,146.97,122.48,106.55,Trusted,1,24.5,Tourcoing,19307601,letizia19307601,italy,8,14,0,5,100.0,low,0.571428571,3
40206009,Cashmere mittens,Cashmere mittens Chanel Black size M International in Cashmere ,Women,women accessories,Autumn / Winter,Good condition,13,0,0,1,0,0,50,chanel,http://vestiairecollective.com/chanel/,Cashmere,black,1980.0,1800.0,1476.0,Common,1,180.0,Hong Kong,13556382,poshoffstore,russia,41,1051,310050,187,85.0,medium,0.039010466,1
12763010,Leather belt,Leather belt STEFANEL Brown size S International in Leather ,Women,women accessories,All seasons,Very good condition,4,0,0,1,0,0,1675,stefanel,http://vestiairecollective.com/stefanel/,Leather,brown,37.06,30.89,18.11,Common,1,6.18,Tourcoing,9198181,maya9198181,greece,9,16,111388,40,88.0,very_low,0.5625,1
39579201,Silk stole,Silk stole Ralph Lauren Collection Black in Silk ,Women,women accessories,All seasons,Never worn,8,0,0,1,0,0,2036,ralph lauren collection,http://vestiairecollective.com/ralph-lauren-collection/,Silk,black,210.87,175.73,152.88,Trusted,1,35.15,Tourcoing,8994869,bruschibruschi,italy,4,10,0,4,100.0,low,0.4,3
43210578,Velvet heels,Velvet heels FRAGMENT White size 37 EU in Velvet ,Women,women shoes,All seasons,Never worn,2,0,0,1,0,0,9537,fragment,http://vestiairecollective.com/fragment/,Velvet,white,63.9,53.25,37.28,Common,1,10.65,Tourcoing,9618162,lora9618162,bulgaria,214,169,18238,83,76.0,very_low,1.266272189,3
42977446,Slim jean,Slim jean John Galliano Blue size 30 US in Cotton ,Men,men clothing,All seasons,Good condition,2,0,0,1,0,0,148,john galliano,http://vestiairecollective.com/john-galliano/,Cotton,blue,56.23,46.86,30.89,Common,1,9.37,Tourcoing,23861187,mond0,bulgaria,38,40,0,45,85.0,very_low,0.95,1
42683974,Leather shirt,Leather shirt Thierry Mugler Orange size M International in Leather ,Men,men clothing,All seasons,Very good condition,5,0,0,1,0,0,106,thierry mugler,http://vestiairecollective.com/thierry-mugler/,Leather,orange,387.82,323.18,265.01,Common,1,64.64,Tourcoing,13987618,dorota13987618,poland,98,181,0,67,98.0,low,0.541436464,3
43103254,Skin 5 slim jeans,Skin 5 slim jeans Acne Studios Blue size 32 FR in Denim ,Women,women clothing,All seasons,"Never worn, with tag",0,0,0,1,0,0,6027,acne studios,http://vestiairecollective.com/acne-studios/,Denim - Jeans,blue,82.84,69.03,52.46,Common,1,13.81,Tourcoing,14370208,irina14370208,sweden,0,2,0,3,0.0,very_low,0.0,1
42746849,Wool blazer,Wool blazer Saint Laurent Black size 34 FR in Wool ,Women,women clothing,Autumn / Winter,Very good condition,36,0,0,1,0,0,3119,saint laurent,http://vestiairecollective.com/saint-laurent/,Wool,black,594.27,495.23,430.85,Expert,1,99.05,Tourcoing,143155,LydiaM,france,318,17,3821,312,95.0,medium,18.70588235,1
34751734,Exotic leathers belt,Exotic leathers belt Roberto Cavalli Multicolour size XL International in Exotic leathers ,Men,men accessories,All seasons,Good condition,0,0,0,0,0,0,288,roberto cavalli,http://vestiairecollective.com/roberto-cavalli/,Exotic leathers,multicolour,83.07,69.23,55.38,Common,1,13.85,Tourcoing,5679155,vincenzo5679155,italy,5001,12963,34,7025,82.0,very_low,0.385790326,1
42663073,Cloth low trainers,Cloth low trainers Vans Multicolour size 8 UK in Cloth ,Men,men shoes,All seasons,Very good condition,0,0,0,1,0,0,150,vans,http://vestiairecollective.com/vans/,Cloth,multicolour,43.4,36.17,19.95,Trusted,1,7.23,Crawley,12735455,londonoutfits,united kingdom,19,3,272622,13,100.0,very_low,6.333333333,1
42196396,Straight pants,Straight pants Harmont & Blaine Blue size 48 IT in Cotton ,Women,women clothing,All seasons,Very good condition,1,0,0,1,0,0,12707,harmont & blaine,http://vestiairecollective.com/harmont-blaine/,Cotton,blue,38.34,31.95,15.98,Expert,1,6.39,Tourcoing,1583223,mirela79,romania,263,578,4700,339,95.0,very_low,0.455017301,3
42844264,Jumper,Jumper Missoni Multicolour size S International in Viscose ,Women,women clothing,All seasons,"Never worn, with tag",18,0,0,1,0,0,483,missoni,http://vestiairecollective.com/missoni/,Viscose,multicolour,97.13,80.94,64.97,Common,1,16.19,Tourcoing,4025011,mayer,monaco,8712,1388,13,10940,90.0,very_low,6.276657061,1
